year,player,listed_pos,age,tm_name,g,gs,mp,per,ts%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ows,dws,ws,ws/48,obpm,dbpm,bpm,vorp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,year-player,award_tm,award_pos,starter,reserve,all_star
1998.0,anfernee hardaway,SG,26.0,ORL,19.0,15.0,625.0,15.9,0.479,0.183,0.4320000000000001,1.5,13.1,7.2,20.4,2.5,1.7,12.4,27.2,0.3,0.8,1.1,0.085,-0.2,0.3,0.2,0.3,103.0,273.0,0.377,15.0,50.0,0.3,88.0,223.0,0.395,0.405,90.0,118.0,0.763,8.0,68.0,76.0,68.0,28.0,15.0,46.0,45.0,311.0,1998.0anfernee hardaway,0,SG,1.0,0.0,1.0
1998.0,tim hardaway,PG,31.0,MIA,81.0,81.0,3031.0,20.6,0.53,0.341,0.254,1.9,9.4,5.8,41.3,2.4,0.4,13.5,25.6,7.9,3.8,11.7,0.185,5.1,-0.5,4.6,5.1,558.0,1296.0,0.431,155.0,442.0,0.35100000000000003,403.0,854.0,0.472,0.49,257.0,329.0,0.7809999999999999,48.0,251.0,299.0,672.0,136.0,16.0,224.0,200.0,1528.0,1998.0tim hardaway,2,G,0.0,1.0,1.0
1998.0,grant hill,SF,25.0,DET,81.0,81.0,3294.0,21.2,0.52,0.015,0.475,3.3,19.3,11.3,31.5,2.4,1.2,14.8,27.3,5.2,5.1,10.2,0.149,2.4,2.4,4.8,5.6,615.0,1361.0,0.452,3.0,21.0,0.14300000000000002,612.0,1340.0,0.457,0.453,479.0,647.0,0.74,93.0,530.0,623.0,551.0,143.0,53.0,285.0,196.0,1712.0,1998.0grant hill,2,F,1.0,0.0,1.0
1998.0,eddie jones,SG,26.0,LAL,80.0,80.0,2910.0,18.0,0.5920000000000001,0.366,0.304,3.4,8.2,5.9,13.5,2.8,1.3,11.4,19.5,6.8,3.2,10.1,0.166,3.8,0.5,4.3,4.6,486.0,1005.0,0.484,143.0,368.0,0.389,343.0,637.0,0.5379999999999999,0.555,234.0,306.0,0.765,85.0,217.0,302.0,246.0,160.0,55.0,146.0,164.0,1349.0,1998.0eddie jones,0,SG,0.0,1.0,1.0
1998.0,michael jordan,SG,34.0,CHI,82.0,82.0,3181.0,25.2,0.5329999999999999,0.067,0.381,4.7,12.5,8.5,18.0,2.4,1.0,7.7,33.7,10.4,5.4,15.8,0.238,4.6,0.0,4.6,5.3,881.0,1893.0,0.465,30.0,126.0,0.238,851.0,1767.0,0.482,0.473,565.0,721.0,0.784,130.0,345.0,475.0,283.0,141.0,45.0,185.0,151.0,2357.0,1998.0michael jordan,1,G,1.0,0.0,1.0
1998.0,shawn kemp,PF,28.0,CLE,80.0,80.0,2769.0,17.5,0.512,0.006999999999999999,0.478,9.9,23.0,16.5,13.6,2.1,2.5,16.1,28.0,0.9,5.9,6.8,0.118,-1.2,2.8,1.6,2.5,518.0,1164.0,0.445,2.0,8.0,0.25,516.0,1156.0,0.446,0.446,404.0,556.0,0.727,219.0,526.0,745.0,197.0,108.0,90.0,271.0,310.0,1442.0,1998.0shawn kemp,0,PF,1.0,0.0,1.0
1998.0,jason kidd,PG,24.0,PHO,82.0,82.0,3118.0,16.4,0.502,0.271,0.243,4.1,14.7,9.5,35.6,2.7,0.6,21.5,17.6,3.2,4.8,8.0,0.123,1.1,2.0,3.1,4.0,357.0,859.0,0.416,73.0,233.0,0.313,284.0,626.0,0.454,0.458,167.0,209.0,0.799,108.0,402.0,510.0,745.0,162.0,26.0,261.0,142.0,954.0,1998.0jason kidd,0,PG,0.0,1.0,1.0
1998.0,karl malone,PF,34.0,UTA,81.0,81.0,3030.0,27.9,0.597,0.004,0.56,8.3,24.8,17.1,20.9,1.7,1.7,11.9,31.8,12.1,4.3,16.4,0.259,5.7,1.4,7.0,6.9,780.0,1472.0,0.53,2.0,6.0,0.333,778.0,1466.0,0.531,0.531,628.0,825.0,0.7609999999999999,189.0,645.0,834.0,316.0,96.0,70.0,247.0,237.0,2190.0,1998.0karl malone,1,F,1.0,0.0,1.0
1998.0,reggie miller,SG,32.0,IND,81.0,81.0,2795.0,19.8,0.619,0.353,0.407,2.1,7.6,5.0,11.1,1.5,0.3,9.1,23.9,9.2,2.8,12.0,0.206,5.3,-1.1,4.3,4.4,516.0,1081.0,0.477,164.0,382.0,0.429,352.0,699.0,0.504,0.5529999999999999,382.0,440.0,0.868,46.0,186.0,232.0,171.0,78.0,11.0,128.0,148.0,1578.0,1998.0reggie miller,3,G,0.0,1.0,1.0
1998.0,dikembe mutombo,C,31.0,ATL,82.0,82.0,2917.0,19.8,0.584,0.0,0.608,11.5,25.6,18.8,4.8,0.6,6.6,15.1,17.6,5.6,5.2,10.8,0.177,-0.2,2.7,2.5,3.3,399.0,743.0,0.537,0.0,0.0,0.0,399.0,743.0,0.537,0.537,303.0,452.0,0.67,276.0,656.0,932.0,82.0,34.0,277.0,168.0,254.0,1101.0,1998.0dikembe mutombo,3,C,1.0,0.0,1.0
1998.0,shaquille o'neal,C,25.0,LAL,60.0,57.0,2175.0,28.8,0.5870000000000001,0.0,0.594,11.1,24.0,17.7,13.5,0.9,4.6,10.8,32.9,6.7,3.4,10.2,0.224,3.8,0.8,4.6,3.6,670.0,1147.0,0.584,0.0,0.0,0.0,670.0,1147.0,0.584,0.584,359.0,681.0,0.527,208.0,473.0,681.0,142.0,39.0,144.0,175.0,193.0,1699.0,1998.0shaquille o'neal,1,C,1.0,0.0,1.0
1998.0,gary payton,PG,29.0,SEA,82.0,82.0,3145.0,21.6,0.544,0.311,0.293,3.0,11.2,7.1,36.7,3.1,0.4,13.7,24.6,8.5,4.0,12.5,0.19,4.9,0.1,5.0,5.6,579.0,1278.0,0.453,134.0,397.0,0.338,445.0,881.0,0.505,0.505,279.0,375.0,0.7440000000000001,77.0,299.0,376.0,679.0,185.0,18.0,229.0,195.0,1571.0,1998.0gary payton,1,G,1.0,0.0,1.0
1998.0,glen rice,SF,30.0,CHH,82.0,82.0,3295.0,17.4,0.568,0.21600000000000005,0.364,3.3,9.6,6.5,9.9,1.3,0.5,10.2,25.1,7.4,2.0,9.3,0.136,2.6,-1.9,0.7,2.3,634.0,1386.0,0.457,130.0,300.0,0.433,504.0,1086.0,0.464,0.504,428.0,504.0,0.8490000000000001,89.0,264.0,353.0,182.0,77.0,22.0,182.0,200.0,1826.0,1998.0glen rice,3,F,0.0,1.0,1.0
1998.0,mitch richmond,SG,32.0,SAC,70.0,70.0,2569.0,20.4,0.569,0.274,0.386,2.1,7.9,5.0,20.2,1.8,0.4,11.3,27.8,6.6,1.3,7.9,0.14800000000000002,4.7,-2.3,2.3,2.8,543.0,1220.0,0.445,130.0,334.0,0.389,413.0,886.0,0.466,0.498,407.0,471.0,0.8640000000000001,50.0,179.0,229.0,279.0,88.0,15.0,181.0,154.0,1623.0,1998.0mitch richmond,3,G,0.0,1.0,1.0
1998.0,david robinson,C,32.0,SAS,73.0,73.0,2457.0,27.8,0.581,0.004,0.62,12.0,23.7,18.2,15.9,1.4,5.5,13.0,29.7,7.8,6.0,13.8,0.269,3.7,4.1,7.8,6.1,544.0,1065.0,0.511,1.0,4.0,0.25,543.0,1061.0,0.512,0.511,485.0,660.0,0.735,239.0,536.0,775.0,199.0,64.0,192.0,202.0,204.0,1574.0,1998.0david robinson,2,C,0.0,1.0,1.0
1998.0,steve smith,SG,28.0,ATL,73.0,73.0,2857.0,18.8,0.563,0.251,0.413,5.7,7.0,6.4,18.4,1.4,0.7,11.9,23.9,8.4,1.8,10.2,0.171,4.5,-1.4,3.1,3.7,489.0,1101.0,0.444,97.0,276.0,0.35100000000000003,392.0,825.0,0.475,0.488,389.0,455.0,0.855,133.0,176.0,309.0,292.0,75.0,29.0,176.0,219.0,1464.0,1998.0steve smith,0,SG,0.0,1.0,1.0
1998.0,rik smits,C,31.0,IND,73.0,69.0,2085.0,19.9,0.532,0.003,0.231,7.7,20.8,14.6,9.9,1.0,3.0,10.5,29.2,2.5,3.6,6.1,0.141,-0.4,0.7,0.3,1.2,514.0,1038.0,0.495,0.0,3.0,0.0,514.0,1035.0,0.4970000000000001,0.495,188.0,240.0,0.7829999999999999,127.0,378.0,505.0,101.0,40.0,88.0,134.0,243.0,1216.0,1998.0rik smits,0,C,0.0,1.0,1.0
1998.0,antoine walker,PF,21.0,BOS,82.0,82.0,3268.0,17.8,0.481,0.171,0.277,9.0,22.3,15.1,15.4,2.2,1.4,13.2,29.2,0.8,4.0,4.7,0.07,0.4,0.3,0.7,2.2,722.0,1705.0,0.423,91.0,292.0,0.312,631.0,1413.0,0.447,0.45,305.0,473.0,0.645,270.0,566.0,836.0,273.0,142.0,60.0,292.0,262.0,1840.0,1998.0antoine walker,0,PF,0.0,1.0,1.0
1998.0,jayson williams,C,29.0,NJN,65.0,65.0,2343.0,18.7,0.541,0.006,0.454,20.5,23.2,21.8,4.5,1.0,1.5,10.9,16.1,6.1,2.3,8.4,0.172,2.3,-0.2,2.1,2.4,321.0,645.0,0.498,0.0,4.0,0.0,321.0,641.0,0.501,0.498,195.0,293.0,0.6659999999999999,443.0,440.0,883.0,67.0,45.0,49.0,95.0,236.0,837.0,1998.0jayson williams,0,C,0.0,1.0,1.0
2000.0,ray allen,SG,24.0,MIL,82.0,82.0,3070.0,20.6,0.57,0.28800000000000003,0.282,3.2,10.5,6.8,17.0,1.9,0.5,10.3,25.6,9.0,1.0,10.1,0.157,5.0,-2.0,3.0,3.9,642.0,1411.0,0.455,172.0,407.0,0.423,470.0,1004.0,0.468,0.516,353.0,398.0,0.887,83.0,276.0,359.0,308.0,110.0,19.0,183.0,187.0,1809.0,2000.0ray allen,0,SG,0.0,1.0,1.0
2000.0,kobe bryant,SG,21.0,LAL,66.0,62.0,2524.0,21.7,0.546,0.122,0.341,4.6,12.9,8.8,22.4,2.2,1.7,11.8,26.8,6.1,4.5,10.6,0.202,3.6,1.7,5.3,4.7,554.0,1183.0,0.468,46.0,144.0,0.319,508.0,1039.0,0.489,0.488,331.0,403.0,0.821,108.0,308.0,416.0,323.0,106.0,62.0,182.0,220.0,1485.0,2000.0kobe bryant,0,SG,1.0,0.0,1.0
2000.0,vince carter,SF,23.0,TOR,82.0,82.0,3126.0,23.4,0.5429999999999999,0.139,0.325,5.2,12.1,8.5,20.5,1.8,2.1,8.4,30.0,9.1,2.7,11.8,0.182,5.2,-0.6,4.6,5.2,788.0,1696.0,0.465,95.0,236.0,0.403,693.0,1460.0,0.475,0.493,436.0,551.0,0.7909999999999999,150.0,326.0,476.0,322.0,110.0,92.0,178.0,263.0,2107.0,2000.0vince carter,0,SF,1.0,0.0,1.0
2000.0,dale davis,C,30.0,IND,74.0,72.0,2127.0,17.4,0.537,0.0,0.337,14.0,24.0,19.2,4.8,1.3,2.9,11.6,16.7,3.8,3.3,7.1,0.161,-0.1,1.7,1.6,2.0,302.0,602.0,0.502,0.0,0.0,0.0,302.0,602.0,0.502,0.502,139.0,203.0,0.685,256.0,473.0,729.0,64.0,52.0,94.0,91.0,203.0,743.0,2000.0dale davis,0,C,0.0,1.0,1.0
2000.0,tim duncan,PF,23.0,SAS,74.0,74.0,2875.0,24.8,0.555,0.009000000000000001,0.471,10.8,24.8,18.1,15.5,1.2,4.0,13.5,28.7,6.7,6.4,13.0,0.218,2.6,3.5,6.1,5.9,628.0,1281.0,0.49,1.0,11.0,0.091,627.0,1270.0,0.494,0.491,459.0,603.0,0.7609999999999999,262.0,656.0,918.0,234.0,66.0,165.0,242.0,210.0,1716.0,2000.0tim duncan,0,PF,1.0,0.0,1.0
2000.0,michael finley,SF,26.0,DAL,82.0,82.0,3464.0,19.2,0.522,0.151,0.194,3.8,12.2,8.0,21.3,1.6,0.6,9.9,25.1,6.4,1.9,8.3,0.114,3.0,-0.7,2.4,3.8,748.0,1636.0,0.457,99.0,247.0,0.401,649.0,1389.0,0.467,0.487,260.0,317.0,0.82,122.0,396.0,518.0,438.0,109.0,32.0,196.0,171.0,1855.0,2000.0michael finley,0,SF,0.0,1.0,1.0
2000.0,kevin garnett,PF,23.0,MIN,81.0,81.0,3243.0,23.6,0.545,0.053,0.265,7.9,26.6,17.1,21.5,1.9,2.8,13.6,27.4,6.1,5.6,11.6,0.172,3.1,3.0,6.1,6.6,759.0,1526.0,0.4970000000000001,30.0,81.0,0.37,729.0,1445.0,0.504,0.507,309.0,404.0,0.765,223.0,733.0,956.0,401.0,120.0,126.0,268.0,205.0,1857.0,2000.0kevin garnett,0,PF,1.0,0.0,1.0
2000.0,grant hill,SF,27.0,DET,74.0,74.0,2776.0,24.5,0.565,0.069,0.425,4.1,16.4,10.2,26.8,1.9,1.1,12.4,30.5,8.1,2.6,10.7,0.185,4.6,0.2,4.8,4.7,696.0,1422.0,0.489,34.0,98.0,0.34700000000000003,662.0,1324.0,0.5,0.501,480.0,604.0,0.795,97.0,393.0,490.0,385.0,103.0,43.0,240.0,190.0,1906.0,2000.0grant hill,0,SF,1.0,0.0,1.0
2000.0,allan houston,SG,28.0,NYK,82.0,82.0,3169.0,16.5,0.569,0.191,0.263,1.5,8.5,5.1,13.2,1.1,0.3,11.6,24.0,5.5,3.1,8.6,0.13,2.2,-0.7,1.5,2.8,614.0,1271.0,0.483,106.0,243.0,0.436,508.0,1028.0,0.494,0.525,280.0,334.0,0.838,38.0,233.0,271.0,224.0,65.0,14.0,186.0,219.0,1614.0,2000.0allan houston,0,SG,0.0,1.0,1.0
2000.0,allen iverson,SG,24.0,PHI,70.0,70.0,2853.0,20.0,0.496,0.151,0.358,2.7,7.7,5.2,23.0,2.6,0.1,10.3,34.4,3.3,3.6,6.9,0.116,3.4,-0.8,2.6,3.3,729.0,1733.0,0.421,89.0,261.0,0.341,640.0,1472.0,0.435,0.446,442.0,620.0,0.713,71.0,196.0,267.0,328.0,144.0,5.0,230.0,162.0,1989.0,2000.0allen iverson,0,SG,1.0,0.0,1.0
2000.0,eddie jones,SG,28.0,CHH,72.0,72.0,2807.0,19.9,0.555,0.305,0.374,3.3,10.3,6.9,19.0,3.5,1.2,10.9,23.4,5.7,4.4,10.1,0.172,3.9,1.4,5.3,5.2,478.0,1119.0,0.4270000000000001,128.0,341.0,0.375,350.0,778.0,0.45,0.484,362.0,419.0,0.8640000000000001,81.0,262.0,343.0,305.0,192.0,49.0,160.0,176.0,1446.0,2000.0eddie jones,0,SG,1.0,0.0,1.0
2000.0,jason kidd,PG,26.0,PHO,67.0,67.0,2616.0,18.4,0.498,0.194,0.287,4.2,16.1,10.3,40.1,2.6,0.8,19.0,20.0,3.7,4.8,8.5,0.156,1.7,2.4,4.1,4.1,350.0,855.0,0.409,56.0,166.0,0.337,294.0,689.0,0.4270000000000001,0.442,203.0,245.0,0.8290000000000001,96.0,387.0,483.0,678.0,134.0,28.0,226.0,148.0,959.0,2000.0jason kidd,0,PG,1.0,0.0,1.0
2000.0,karl malone,PF,36.0,UTA,82.0,82.0,2947.0,27.1,0.5820000000000001,0.005,0.501,7.1,24.7,16.1,20.9,1.4,1.9,11.4,31.9,10.7,4.5,15.3,0.249,5.2,1.7,6.9,6.6,752.0,1476.0,0.509,2.0,8.0,0.25,750.0,1468.0,0.511,0.51,589.0,739.0,0.797,169.0,610.0,779.0,304.0,79.0,71.0,231.0,229.0,2095.0,2000.0karl malone,0,PF,0.0,1.0,1.0
2000.0,reggie miller,SG,34.0,IND,81.0,81.0,2987.0,17.3,0.603,0.388,0.39,2.0,6.8,4.5,10.2,1.5,0.6,9.6,20.5,8.0,2.0,10.1,0.162,4.0,-0.8,3.3,4.0,466.0,1041.0,0.448,165.0,404.0,0.408,301.0,637.0,0.473,0.527,373.0,406.0,0.919,50.0,189.0,239.0,187.0,85.0,25.0,129.0,126.0,1470.0,2000.0reggie miller,0,SG,0.0,1.0,1.0
2000.0,alonzo mourning,C,29.0,MIA,79.0,78.0,2748.0,25.8,0.596,0.003,0.4920000000000001,9.5,21.6,15.9,8.7,0.8,7.8,13.1,28.1,7.3,5.6,12.9,0.226,1.7,2.9,4.6,4.6,652.0,1184.0,0.551,0.0,4.0,0.0,652.0,1180.0,0.5529999999999999,0.551,414.0,582.0,0.711,215.0,538.0,753.0,123.0,40.0,294.0,217.0,308.0,1718.0,2000.0alonzo mourning,0,C,1.0,0.0,1.0
2000.0,dikembe mutombo,C,33.0,ATL,82.0,82.0,2984.0,19.4,0.621,0.0,0.735,11.2,31.3,21.2,5.4,0.5,5.9,18.7,13.8,5.6,4.3,9.9,0.16,-0.4,3.2,2.8,3.6,322.0,573.0,0.562,0.0,0.0,0.0,322.0,573.0,0.562,0.562,298.0,421.0,0.708,304.0,853.0,1157.0,105.0,27.0,269.0,174.0,248.0,942.0,2000.0dikembe mutombo,0,C,0.0,1.0,1.0
2000.0,shaquille o'neal,C,27.0,LAL,79.0,79.0,3163.0,30.6,0.578,0.001,0.495,11.5,24.8,18.3,19.3,0.6,5.3,9.9,31.2,11.7,7.0,18.6,0.28300000000000003,6.2,3.5,9.7,9.3,956.0,1665.0,0.574,0.0,1.0,0.0,956.0,1664.0,0.575,0.574,432.0,824.0,0.524,336.0,742.0,1078.0,299.0,36.0,239.0,223.0,255.0,2344.0,2000.0shaquille o'neal,0,C,1.0,0.0,1.0
2000.0,gary payton,PG,31.0,SEA,82.0,82.0,3425.0,23.6,0.535,0.312,0.254,3.2,13.9,8.5,37.7,2.3,0.4,10.8,26.8,10.5,3.5,13.9,0.195,6.7,0.1,6.8,7.6,747.0,1666.0,0.448,177.0,520.0,0.34,570.0,1146.0,0.4970000000000001,0.502,311.0,423.0,0.735,100.0,429.0,529.0,732.0,153.0,18.0,224.0,178.0,1982.0,2000.0gary payton,0,PG,0.0,1.0,1.0
2000.0,david robinson,C,34.0,SAS,80.0,80.0,2557.0,24.6,0.568,0.002,0.496,9.0,24.5,17.1,10.3,2.0,4.9,11.6,25.6,6.2,6.4,12.7,0.238,1.6,3.9,5.5,4.8,528.0,1031.0,0.512,0.0,2.0,0.0,528.0,1029.0,0.513,0.512,371.0,511.0,0.726,193.0,577.0,770.0,142.0,97.0,183.0,164.0,247.0,1427.0,2000.0david robinson,0,C,0.0,1.0,1.0
2000.0,glenn robinson,SF,27.0,MIL,81.0,81.0,2909.0,17.8,0.534,0.162,0.194,4.3,15.1,9.7,11.8,1.4,1.1,12.3,27.6,3.5,1.3,4.8,0.08,1.1,-1.9,-0.8,0.9,690.0,1461.0,0.472,86.0,237.0,0.363,604.0,1224.0,0.493,0.502,227.0,283.0,0.802,107.0,378.0,485.0,193.0,78.0,41.0,223.0,212.0,1693.0,2000.0glenn robinson,0,SF,0.0,1.0,1.0
2000.0,jerry stackhouse,SG,25.0,DET,82.0,82.0,3148.0,18.9,0.545,0.199,0.524,4.3,7.2,5.8,20.3,1.6,0.8,14.9,29.2,5.7,1.6,7.3,0.111,2.5,-1.9,0.6,2.0,619.0,1447.0,0.428,83.0,288.0,0.28800000000000003,536.0,1159.0,0.462,0.456,618.0,758.0,0.815,118.0,197.0,315.0,365.0,103.0,36.0,311.0,188.0,1939.0,2000.0jerry stackhouse,0,SG,0.0,1.0,1.0
2000.0,john stockton,PG,37.0,UTA,82.0,82.0,2432.0,22.4,0.591,0.16699999999999998,0.354,2.3,8.3,5.4,48.1,3.1,0.5,17.6,19.3,8.2,3.1,11.2,0.222,4.7,-1.0,3.7,3.5,363.0,725.0,0.501,43.0,121.0,0.355,320.0,604.0,0.53,0.53,221.0,257.0,0.86,45.0,170.0,215.0,703.0,143.0,15.0,179.0,192.0,990.0,2000.0john stockton,0,PG,0.0,1.0,1.0
2000.0,rasheed wallace,PF,25.0,POR,81.0,77.0,2845.0,18.1,0.556,0.048,0.317,5.6,17.2,11.7,8.7,1.6,2.8,11.6,21.9,4.6,4.7,9.3,0.156,0.4,1.7,2.1,2.9,542.0,1045.0,0.519,8.0,50.0,0.16,534.0,995.0,0.537,0.522,233.0,331.0,0.7040000000000001,129.0,437.0,566.0,142.0,87.0,107.0,157.0,216.0,1325.0,2000.0rasheed wallace,0,PF,0.0,1.0,1.0
2000.0,chris webber,PF,26.0,SAC,75.0,75.0,2880.0,23.4,0.53,0.061,0.267,6.8,21.8,14.3,21.1,2.0,2.9,11.2,28.2,5.7,5.0,10.7,0.179,2.8,3.1,5.9,5.7,748.0,1548.0,0.483,27.0,95.0,0.284,721.0,1453.0,0.496,0.4920000000000001,311.0,414.0,0.7509999999999999,189.0,598.0,787.0,345.0,120.0,128.0,218.0,264.0,1834.0,2000.0chris webber,0,PF,0.0,1.0,1.0
2001.0,ray allen,SG,25.0,MIL,82.0,82.0,3129.0,22.9,0.61,0.35700000000000004,0.299,3.7,11.8,7.8,20.4,2.1,0.5,12.1,24.4,11.5,2.2,13.7,0.211,6.5,-0.9,5.6,6.0,628.0,1309.0,0.48,202.0,467.0,0.433,426.0,842.0,0.506,0.557,348.0,392.0,0.888,101.0,327.0,428.0,374.0,124.0,20.0,204.0,192.0,1806.0,2001.0ray allen,3,G,0.0,1.0,1.0
2001.0,kobe bryant,SG,22.0,LAL,68.0,68.0,2783.0,24.5,0.552,0.132,0.369,4.3,11.8,8.1,23.0,2.1,1.1,11.1,31.8,9.2,2.2,11.3,0.196,5.3,-1.0,4.2,4.4,701.0,1510.0,0.464,61.0,200.0,0.305,640.0,1310.0,0.489,0.484,475.0,557.0,0.853,104.0,295.0,399.0,338.0,114.0,43.0,220.0,222.0,1938.0,2001.0kobe bryant,2,G,1.0,0.0,1.0
2001.0,vince carter,SF,24.0,TOR,75.0,75.0,2979.0,25.0,0.551,0.24,0.303,6.5,9.3,7.9,19.2,2.0,1.9,8.2,30.7,10.3,2.6,12.9,0.208,7.7,-0.6,7.0,6.8,762.0,1656.0,0.46,162.0,397.0,0.408,600.0,1259.0,0.477,0.509,384.0,502.0,0.765,176.0,240.0,416.0,291.0,114.0,82.0,167.0,205.0,2070.0,2001.0vince carter,2,F,1.0,0.0,1.0
2001.0,antonio davis,C,32.0,TOR,78.0,77.0,2729.0,16.5,0.508,0.001,0.488,11.0,21.7,16.2,6.2,0.4,3.9,11.4,19.5,4.2,3.1,7.2,0.127,-0.9,0.8,-0.1,1.3,375.0,866.0,0.433,0.0,1.0,0.0,375.0,865.0,0.434,0.433,319.0,423.0,0.754,274.0,513.0,787.0,106.0,22.0,151.0,135.0,230.0,1069.0,2001.0antonio davis,0,C,1.0,0.0,1.0
2001.0,vlade divac,C,32.0,SAC,81.0,81.0,2420.0,17.7,0.536,0.019,0.464,9.5,20.2,15.0,15.2,1.8,2.6,17.4,20.1,3.1,4.3,7.4,0.147,-0.1,2.9,2.8,2.9,364.0,755.0,0.482,4.0,14.0,0.28600000000000003,360.0,741.0,0.486,0.485,242.0,350.0,0.691,207.0,466.0,673.0,231.0,87.0,93.0,192.0,242.0,974.0,2001.0vlade divac,0,C,0.0,1.0,1.0
2001.0,tim duncan,PF,24.0,SAS,82.0,82.0,3174.0,23.8,0.536,0.019,0.471,9.7,25.1,17.8,15.3,1.2,4.2,12.5,28.7,6.2,7.1,13.2,0.2,1.8,3.6,5.4,5.9,702.0,1406.0,0.499,7.0,27.0,0.259,695.0,1379.0,0.504,0.502,409.0,662.0,0.618,259.0,738.0,997.0,245.0,70.0,192.0,242.0,247.0,1820.0,2001.0tim duncan,1,F,1.0,0.0,1.0
2001.0,michael finley,SF,27.0,DAL,82.0,82.0,3443.0,18.2,0.521,0.16899999999999998,0.209,3.6,10.0,6.9,18.3,1.8,0.7,10.1,24.9,5.6,2.9,8.5,0.119,2.5,-0.2,2.3,3.7,711.0,1552.0,0.458,91.0,263.0,0.34600000000000003,620.0,1289.0,0.481,0.487,252.0,325.0,0.775,109.0,316.0,425.0,360.0,118.0,32.0,190.0,174.0,1765.0,2001.0michael finley,0,SF,0.0,1.0,1.0
2001.0,kevin garnett,PF,24.0,MIN,81.0,81.0,3202.0,23.9,0.531,0.045,0.317,7.7,25.3,16.4,21.8,1.8,3.2,12.0,27.0,7.0,4.8,11.8,0.17600000000000002,3.0,2.7,5.7,6.2,704.0,1475.0,0.477,19.0,66.0,0.28800000000000003,685.0,1409.0,0.486,0.484,357.0,467.0,0.764,219.0,702.0,921.0,401.0,111.0,145.0,230.0,204.0,1784.0,2001.0kevin garnett,2,F,1.0,0.0,1.0
2001.0,allan houston,SG,29.0,NYK,78.0,78.0,2858.0,16.1,0.5429999999999999,0.209,0.254,0.9,10.8,6.0,12.0,1.0,0.3,10.7,25.7,4.1,3.5,7.5,0.126,1.2,-0.9,0.3,1.6,542.0,1208.0,0.449,96.0,252.0,0.381,446.0,956.0,0.467,0.488,279.0,307.0,0.909,20.0,263.0,283.0,173.0,52.0,10.0,161.0,190.0,1459.0,2001.0allan houston,0,SG,0.0,1.0,1.0
2001.0,allen iverson,SG,25.0,PHI,71.0,71.0,2979.0,24.0,0.518,0.16899999999999998,0.397,1.9,8.3,5.2,23.0,3.2,0.5,10.0,35.9,7.3,4.5,11.8,0.19,5.0,-0.1,4.8,5.1,762.0,1813.0,0.42,98.0,306.0,0.32,664.0,1507.0,0.441,0.447,585.0,719.0,0.8140000000000001,50.0,223.0,273.0,325.0,178.0,20.0,237.0,147.0,2207.0,2001.0allen iverson,1,G,1.0,0.0,1.0
2001.0,jason kidd,PG,27.0,PHO,77.0,76.0,3065.0,19.4,0.51,0.211,0.3670000000000001,3.3,15.2,9.1,41.2,2.8,0.5,18.3,22.7,4.2,5.4,9.6,0.15,2.7,2.1,4.8,5.3,451.0,1097.0,0.411,69.0,232.0,0.297,382.0,865.0,0.442,0.443,328.0,403.0,0.8140000000000001,91.0,403.0,494.0,753.0,166.0,23.0,286.0,171.0,1299.0,2001.0jason kidd,1,G,1.0,0.0,1.0
2001.0,karl malone,PF,37.0,UTA,81.0,81.0,2895.0,24.7,0.5720000000000001,0.004,0.503,5.0,23.3,14.3,24.1,1.7,1.7,12.9,30.0,9.1,4.0,13.1,0.217,4.2,1.7,5.9,5.8,670.0,1345.0,0.498,2.0,5.0,0.4,668.0,1340.0,0.499,0.499,536.0,676.0,0.7929999999999999,114.0,555.0,669.0,361.0,93.0,62.0,244.0,216.0,1878.0,2001.0karl malone,3,F,0.0,1.0,1.0
2001.0,stephon marbury,PG,23.0,NJN,67.0,67.0,2557.0,22.7,0.54,0.262,0.359,2.3,7.0,4.6,40.8,1.6,0.1,11.8,29.7,7.2,0.7,7.8,0.147,7.0,-3.4,3.7,3.7,563.0,1277.0,0.441,110.0,335.0,0.328,453.0,942.0,0.481,0.484,362.0,458.0,0.79,53.0,152.0,205.0,506.0,79.0,5.0,197.0,150.0,1598.0,2001.0stephon marbury,0,PG,0.0,1.0,1.0
2001.0,anthony mason,PF,34.0,MIA,80.0,80.0,3254.0,17.4,0.555,0.0,0.4970000000000001,6.2,21.9,14.1,14.2,1.4,0.6,13.3,20.0,6.0,5.6,11.6,0.171,0.3,2.3,2.7,3.8,460.0,954.0,0.482,0.0,0.0,0.0,460.0,954.0,0.482,0.482,370.0,474.0,0.7809999999999999,169.0,601.0,770.0,248.0,80.0,25.0,179.0,231.0,1290.0,2001.0anthony mason,0,PF,1.0,0.0,1.0
2001.0,antonio mcdyess,PF,26.0,DEN,70.0,70.0,2555.0,22.0,0.5379999999999999,0.0,0.373,10.1,26.1,18.0,10.8,0.9,2.7,10.7,26.5,5.2,2.6,7.8,0.146,1.0,0.1,1.1,2.0,577.0,1165.0,0.495,0.0,0.0,0.0,577.0,1165.0,0.495,0.495,304.0,434.0,0.7,240.0,605.0,845.0,146.0,43.0,102.0,162.0,220.0,1458.0,2001.0antonio mcdyess,0,PF,0.0,1.0,1.0
